"ray/tune/custom_metrics/real_step_max","threshold_type: 7 - _step","threshold_type: 7 - _step__MIN","threshold_type: 7 - _step__MAX","threshold_type: 7 - ray/tune/custom_metrics/energy_cost_mean","threshold_type: 7 - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: 7 - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: 5 - _step","threshold_type: 5 - _step__MIN","threshold_type: 5 - _step__MAX","threshold_type: 5 - ray/tune/custom_metrics/energy_cost_mean","threshold_type: 5 - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: 5 - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: 3 - _step","threshold_type: 3 - _step__MIN","threshold_type: 3 - _step__MAX","threshold_type: 3 - ray/tune/custom_metrics/energy_cost_mean","threshold_type: 3 - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: 3 - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: convex - _step","threshold_type: convex - _step__MIN","threshold_type: convex - _step__MAX","threshold_type: convex - ray/tune/custom_metrics/energy_cost_mean","threshold_type: convex - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: convex - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: hard - _step","threshold_type: hard - _step__MIN","threshold_type: hard - _step__MAX","threshold_type: hard - ray/tune/custom_metrics/energy_cost_mean","threshold_type: hard - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: hard - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: s - _step","threshold_type: s - _step__MIN","threshold_type: s - _step__MAX","threshold_type: s - ray/tune/custom_metrics/energy_cost_mean","threshold_type: s - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: s - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: 1 - _step","threshold_type: 1 - _step__MIN","threshold_type: 1 - _step__MAX","threshold_type: 1 - ray/tune/custom_metrics/energy_cost_mean","threshold_type: 1 - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: 1 - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: concave - _step","threshold_type: concave - _step__MIN","threshold_type: concave - _step__MAX","threshold_type: concave - ray/tune/custom_metrics/energy_cost_mean","threshold_type: concave - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: concave - ray/tune/custom_metrics/energy_cost_mean__MAX"
"16799","","","","","","","","","","","","","","","","","","","276","276","276","61.384761810302734","61.384761810302734","61.384761810302734","","","","","","","","","","","","","","","","","","","","","","","",""
"16819","","","","","","","","","","","","","","","","","","","277","277","277","61.4276123046875","61.4276123046875","61.4276123046875","","","","","","","","","","","","","","","","","","","","","","","",""
"16820","","","","","","","","","","","","","","","","","","","277","277","277","61.38407897949219","61.38407897949219","61.38407897949219","","","","","","","","","","","","","","","","","","","","","","","",""
"16822","","","","","","","","","","","","","","","","","","","276","276","276","61.47332763671875","61.47332763671875","61.47332763671875","","","","","","","","","","","","","","","","","","","","","","","",""
"16823","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","260","260","260","60.78316879272461","60.78316879272461","60.78316879272461"
"16829","","","","","","","","","","","","","","","","","","","","","","","","","280","280","280","61.621829986572266","61.621829986572266","61.621829986572266","","","","","","","","","","","","","","","","","",""
"16833","","","","","","","","","","","","","","","","","","","","","","","","","280","280","280","61.584808349609375","61.584808349609375","61.584808349609375","","","","","","","","","","","","","","","","","",""
"16835","","","","","","","","","","","","","","","","","","","276","276","276","61.39784240722656","61.39784240722656","61.39784240722656","","","","","","","","","","","","","","","","","","","","","","","",""
"16840","","","","","","","","","","","","","","","","","","","276","276","276","61.384761810302734","61.384761810302734","61.384761810302734","","","","","","","","","","","","","","","","","","","","","","","",""
"16842","","","","","","","","","","","","","","","","","","","","","","","","","281","281","281","61.520938873291016","61.520938873291016","61.520938873291016","","","","","","","","","","","","","","","","","",""
"16844","291","291","291","61.33634948730469","61.33634948730469","61.33634948730469","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16845","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","259","259","259","61.43586730957031","61.43586730957031","61.43586730957031"
"16848","287","287","287","61.53330612182617","61.53330612182617","61.53330612182617","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16849","","","","","","","","","","","","","","","","","","","278","278","278","61.44545364379883","61.44545364379883","61.44545364379883","","","","","","","","","","","","","","","","","","","","","","","",""
"16851","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","284","284","284","61.889198303222656","61.889198303222656","61.889198303222656","","","","","","","","","","","",""
"16852","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","283","283","283","61.72835922241211","61.72835922241211","61.72835922241211","","","","","","","","","","","",""
"16856","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","286","286","286","61.5458869934082","61.5458869934082","61.5458869934082","","","","","","","","","","","",""
"16857","287","287","287","61.57264709472656","61.57264709472656","61.57264709472656","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16860","289","289","289","62.05805587768555","62.05805587768555","62.05805587768555","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16862","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","260","260","260","61.38407897949219","61.38407897949219","61.38407897949219"
"16868","291","291","291","63.832435607910156","63.832435607910156","63.832435607910156","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","260","260","260","61.49018478393555","61.49018478393555","61.49018478393555"
"16869","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","285","285","285","61.70881271362305","61.70881271362305","61.70881271362305","","","","","","","","","","","",""
"16880","","","","","","","","","","","","","","","","","","","278","278","278","61.52613067626953","61.52613067626953","61.52613067626953","","","","","","","","","","","","","","","","","","","","","","","",""
"16883","","","","","","","","","","","","","","","","","","","278","278","278","61.80454635620117","61.80454635620117","61.80454635620117","","","","","","","","","","","","","","","","","","","","","","","",""
"16889","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","284","284","284","61.38395690917969","61.38395690917969","61.38395690917969","","","","","","","","","","","",""
"16891","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","261","261","261","61.383750915527344","61.383750915527344","61.383750915527344"
"16892","","","","","","","","","","","","","","","","","","","278","278","278","61.33634948730469","61.33634948730469","61.33634948730469","","","","","","","","","","","","","","","","","","","","","","","",""
"16893","","","","","","","","","","","","","","","","","","","","","","","","","281","281","281","61.33634948730469","61.33634948730469","61.33634948730469","","","","","","","","","","","","","","","","","",""
"16897","","","","","","","","","","","","","","","","","","","","","","","","","281","281","281","61.441375732421875","61.441375732421875","61.441375732421875","","","","","","","","","","","","","","","","","",""
"16899","","","","","","","","","","","","","","","","","","","277","277","277","61.50223922729492","61.50223922729492","61.50223922729492","","","","","","","","","","","","","","","","","","","","","","","",""
"16919","","","","","","","","","","","","","","","","","","","278","278","278","61.430206298828125","61.430206298828125","61.430206298828125","","","","","","","","","","","","","","","","","","","","","","","",""
"16920","","","","","","","","","","","","","","","","","","","278","278","278","61.38307189941406","61.38307189941406","61.38307189941406","","","","","","","","","","","","","","","","","","","","","","","",""
"16922","","","","","","","","","","","","","","","","","","","277","277","277","61.33634948730469","61.33634948730469","61.33634948730469","","","","","","","","","","","","","","","","","","","","","","","",""
"16923","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","261","261","261","60.65500259399414","60.65500259399414","60.65500259399414"
"16929","","","","","","","","","","","","","","","","","","","","","","","","","281","281","281","61.49238204956055","61.49238204956055","61.49238204956055","","","","","","","","","","","","","","","","","",""
"16933","","","","","","","","","","","","","","","","","","","","","","","","","281","281","281","61.43000030517578","61.43000030517578","61.43000030517578","","","","","","","","","","","","","","","","","",""
"16935","","","","","","","","","","","","","","","","","","","277","277","277","61.38407897949219","61.38407897949219","61.38407897949219","","","","","","","","","","","","","","","","","","","","","","","",""
"16940","","","","","","","","","","","","","","","","","","","277","277","277","61.39784240722656","61.39784240722656","61.39784240722656","","","","","","","","","","","","","","","","","","","","","","","",""
"16941","","","","","","","","","","","","","","","","","","","","","","","","","282","282","282","61.570796966552734","61.570796966552734","61.570796966552734","","","","","","","","","","","","","","","","","",""
"16943","290","288","292","61.716609954833984","61.610294342041016","61.82292556762695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","260","260","260","61.63666915893555","61.63666915893555","61.63666915893555"
"16949","","","","","","","","","","","","","","","","","","","279","279","279","61.33634948730469","61.33634948730469","61.33634948730469","","","","","","","285","285","285","61.49918746948242","61.49918746948242","61.49918746948242","","","","","","","","","","","",""
"16951","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","284","284","284","61.40682601928711","61.40682601928711","61.40682601928711","","","","","","","","","","","",""
"16954","288","288","288","61.72679901123047","61.72679901123047","61.72679901123047","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16955","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","287","287","287","61.64333724975586","61.64333724975586","61.64333724975586","","","","","","","","","","","",""
"16959","290","290","290","61.5048713684082","61.5048713684082","61.5048713684082","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
